label,updated_label,articles,Claim,Implication,Referring Expressions - Claim,Referring Expressions - Implication,Property Implications,Equal Entities,Subset Entities,Claim Lfs,Implication Lfs,Logical Form,Logical Form 2
1,,"Two children wearing hooded tops laughing with each other. Thus, children laugh.",,,,,[],[],[],,,"Logical Form: ((forall x forall y (IsChild(x) and IsChild(y) and IsWearingHoodedTop(x) and IsWearingHoodedTop(y) and IsLaughingWith(x, y)) and (forall z (IsChild(z) and IsLaughing(z)))))) and (exists a exists b (IsChild(a) and IsChild(b) and IsWearingHoodedTop(a) and IsWearingHoodedTop(b) and IsLaughingWith(a, b)))","Logical Form: ((forall x forall y (IsChild(x) and IsChild(y) and IsWearingHoodedTop(x) and IsWearingHoodedTop(y) and IsLaughingWith(x, y)) and (forall z (IsChild(z) and IsLaughing(z)))))) and (exists a exists b (IsChild(a) and IsChild(b) and IsWearingHoodedTop(a) and IsWearingHoodedTop(b) and IsLaughingWith(a, b)))"
1,,"A man in glasses in a basement. Thus, the basement has a man in it.",,,,,[],[],[],,,Logical Form: ((exists x (IsMan(x) and IsInGlasses(x) and IsInBasement(x))) and (exists y (IsMan(y) and IsInBasement(y)))),Logical Form: ((exists x (IsMan(x) and IsInGlasses(x) and IsInBasement(x))) and (exists y (IsMan(y) and IsInBasement(y))))
1,,A man in a white shirt speaks into a microphone as other men gather behind him at a public event. This implies that a man in a white shirt is making a speech in front of a crowd.,,,,,[],[],[],,,Logical Form: ((forall x ((IsManInWhiteShirt(x) and SpeaksIntoMicrophone(x) and IsAtPublicEvent(x)) and (IsMakingSpeech(x) and IsInFrontOfCrowd(x)))) and (exists y (IsManInWhiteShirt(y) and SpeaksIntoMicrophone(y)))) and (forall z (IsManInWhiteShirt(z) and IsMakingSpeech(z)) and (IsInFrontOfCrowd(z))),Logical Form: ((forall x ((IsManInWhiteShirt(x) and SpeaksIntoMicrophone(x) and IsAtPublicEvent(x)) and (IsMakingSpeech(x) and IsInFrontOfCrowd(x)))) and (exists y (IsManInWhiteShirt(y) and SpeaksIntoMicrophone(y)))) and (forall z (IsManInWhiteShirt(z) and IsMakingSpeech(z)) and (IsInFrontOfCrowd(z)))
1,,A brown and white dog is chained up near a red chair. It follows that the dog is chained to a chair.,,,,,[],[],[],,,Logical Form: ((exists x (IsBrownAndWhiteDog(x) and IsChainedUp(x) and IsNearChair(y) and IsRedChair(y))) and (IsChainedToChair(x))),Logical Form: ((exists x (IsBrownAndWhiteDog(x) and IsChainedUp(x) and IsNearChair(y) and IsRedChair(y))) and (IsChainedToChair(x)))
1,,"This is when daddy taught her how to ride her scooter. Consequently, daddy taught her.",,,,,[],[],[],,,"Logical Form: ((forall x (IsTaught(x, RideScooter) and IsTaught(Daddy, x))) and (IsTaught(Daddy, Her) and IsTaught(Her, RideScooter))) and (IsTaught(Daddy, Her))","Logical Form: ((forall x (IsTaught(x, RideScooter) and IsTaught(Daddy, x))) and (IsTaught(Daddy, Her) and IsTaught(Her, RideScooter))) and (IsTaught(Daddy, Her))"
1,,"A small girl with short brown hair is pushing a pink scooter over grass with brown leaves with threes in the background. Therefore, the girl is outside.",,,,,[],[],[],,,Logical Form: ((forall x (IsPushingPinkScooter(x) and IsOutside(x))) and (exists y (IsSmallGirl(y) and HasShortBrownHair(y) and IsPushingPinkScooter(y) and IsOverGrass(y) and HasBrownLeavesInBackground(y) and HasTreesInBackground(y)))) and IsOutside(y),Logical Form: ((forall x (IsPushingPinkScooter(x) and IsOutside(x))) and (exists y (IsSmallGirl(y) and HasShortBrownHair(y) and IsPushingPinkScooter(y) and IsOverGrass(y) and HasBrownLeavesInBackground(y) and HasTreesInBackground(y)))) and IsOutside(y)
1,,"A man wearing a black cap is suspended in the air on a swing, as children are swinging on a swing set. Hence, a man in a black hat is swinging with some children.",,,,,[],[],[],,,Logical Form: ((forall x ((IsWearingBlackCap(x) and IsSuspendedInTheAir(x) and IsOnSwing(x)) and IsSwingingWithSomeChildren(x))) and (forall y (IsChild(y) and IsSwingingOnSwingSet(y)))) and (exists z (IsMan(z) and IsWearingBlackHat(z) and IsSwingingWithSomeChildren(z))),Logical Form: ((forall x ((IsWearingBlackCap(x) and IsSuspendedInTheAir(x) and IsOnSwing(x)) and IsSwingingWithSomeChildren(x))) and (forall y (IsChild(y) and IsSwingingOnSwingSet(y)))) and (exists z (IsMan(z) and IsWearingBlackHat(z) and IsSwingingWithSomeChildren(z)))
1,,"A man with a blue, collared shirt sits in front of another man. This implies that a man sits in front of another man.",,,,,[],[],[],,,"Logical Form: ((exists x (IsMan(x) and IsWearingBlueCollaredShirt(x) and SitsInFrontOf(x, y))) and (exists z (IsMan(z) and SitsInFrontOf(z, w))))","Logical Form: ((exists x (IsMan(x) and IsWearingBlueCollaredShirt(x) and SitsInFrontOf(x, y))) and (exists z (IsMan(z) and SitsInFrontOf(z, w))))"
1,,"A young man in an orange shirt, maneuvers a skateboard at the top of a ramp. Therefore, a person rides a skateboard.",,,,,[],[],[],,,Logical Form: ((forall x (IsManeuveringSkateboard(x) and IsRidingSkateboard(x))) and (exists y (IsYoungMan(y) and IsInOrangeShirt(y) and IsManeuveringSkateboard(y)))) and (exists z (IsRidingSkateboard(z))),Logical Form: ((forall x (IsManeuveringSkateboard(x) and IsRidingSkateboard(x))) and (exists y (IsYoungMan(y) and IsInOrangeShirt(y) and IsManeuveringSkateboard(y)))) and (exists z (IsRidingSkateboard(z)))
1,,"A large group of people walking in a busy city at night. Consequently, people are walking a city.",,,,,[],[],[],,,Logical Form: (forall x (IsWalkingInCity(x) and IsInBusyCityAtNight(x))) and (exists y (IsGroupOfPeople(y) and IsWalkingInCity(y))) and (exists z (IsWalking(z) and IsInCity(z))),Logical Form: (forall x (IsWalkingInCity(x) and IsInBusyCityAtNight(x))) and (exists y (IsGroupOfPeople(y) and IsWalkingInCity(y))) and (exists z (IsWalking(z) and IsInCity(z)))
1,,"A group of people are walking by a van. Therefore, some people outdoors.",,,,,[],[],[],,,Logical Form: ((forall x (IsWalkingByVan(x) and IsOutdoor(x))) and (exists y (IsWalkingByVan(y) and IsOutdoor(y)))),Logical Form: ((forall x (IsWalkingByVan(x) and IsOutdoor(x))) and (exists y (IsWalkingByVan(y) and IsOutdoor(y))))
1,,"A white and a black dog fighting in a fenced in room. As a consequence, the dogs are fighting.",,,,,[],[],[],,,Logical Form: ((exists x (IsWhiteDog(x) and IsFighting(x) and IsInFencedRoom(x))) and (exists y (IsBlackDog(y) and IsFighting(y) and IsInFencedRoom(y)))) and (IsFighting(x) and IsFighting(y)),Logical Form: ((exists x (IsWhiteDog(x) and IsFighting(x) and IsInFencedRoom(x))) and (exists y (IsBlackDog(y) and IsFighting(y) and IsInFencedRoom(y)))) and (IsFighting(x) and IsFighting(y))
1,,"A white greyhound dog wearing a muzzle runs around a track. Hence, the dog is racing other dogs.",,,,,[],[],[],,,Logical Form: ((exists x (IsWhiteGreyhoundDog(x) and IsWearingMuzzle(x) and IsRunningAroundTrack(x))) and (forall y (IsDog(y) and IsRacing(y)))) and (exists z (IsWhiteGreyhoundDog(z) and IsWearingMuzzle(z) and IsRunningAroundTrack(z) and IsRacing(z))),Logical Form: ((exists x (IsWhiteGreyhoundDog(x) and IsWearingMuzzle(x) and IsRunningAroundTrack(x))) and (forall y (IsDog(y) and IsRacing(y)))) and (exists z (IsWhiteGreyhoundDog(z) and IsWearingMuzzle(z) and IsRunningAroundTrack(z) and IsRacing(z)))
1,,The pitcher is pitching the ball in a game of baseball. It follows that the pitcher throws the ball.,,,,,[],[],[],,,"Logical Form: ((IsPitching(pitcher, ball) and IsInGame(pitcher, baseball)) and Throws(pitcher, ball))","Logical Form: ((IsPitching(pitcher, ball) and IsInGame(pitcher, baseball)) and Throws(pitcher, ball))"
1,,"Girl in a red coat, blue head wrap and jeans is making a snow angel. As a consequence, a girl outside plays in the snow.",,,,,[],[],[],,,Logical Form: ((exists x (IsGirl(x) and IsInRedCoat(x) and IsInBlueHeadWrap(x) and IsInJeans(x) and IsMakingSnowAngel(x))) and (forall y (IsGirl(y) and IsOutside(y) and IsPlayingInSnow(y)))),Logical Form: ((exists x (IsGirl(x) and IsInRedCoat(x) and IsInBlueHeadWrap(x) and IsInJeans(x) and IsMakingSnowAngel(x))) and (forall y (IsGirl(y) and IsOutside(y) and IsPlayingInSnow(y))))
1,,"Men in an office with computers and a projector screen. Consequently, there are computers and a projector screen in the room.",,,,,[],[],[],,,Logical Form: ((forall x (IsInOffice(x) and HasComputer(x) and HasProjectorScreen(x))) and (exists y (HasComputer(y) and HasProjectorScreen(y)))) and (forall z (IsInOffice(z) and (HasComputer(z) and HasProjectorScreen(z)))),Logical Form: ((forall x (IsInOffice(x) and HasComputer(x) and HasProjectorScreen(x))) and (exists y (HasComputer(y) and HasProjectorScreen(y)))) and (forall z (IsInOffice(z) and (HasComputer(z) and HasProjectorScreen(z))))
1,,"A small child in a red jacket is sitting on a man's shoulders and holding his head. Therefore, the child's hands are on the man's head.",,,,,[],[],[],,,"Logical Form: ((forall x (IsSmallChild(x) and IsInRedJacket(x) and IsSittingOnShoulders(y, x) and IsMan(y) and IsHoldingHead(x, y))) and (HandsOnHead(x, y))) and (forall z (IsSmallChild(z) and IsInRedJacket(z) and HandsOnHead(z, y)))","Logical Form: ((forall x (IsSmallChild(x) and IsInRedJacket(x) and IsSittingOnShoulders(y, x) and IsMan(y) and IsHoldingHead(x, y))) and (HandsOnHead(x, y))) and (forall z (IsSmallChild(z) and IsInRedJacket(z) and HandsOnHead(z, y)))"
1,,Three girls are standing and talking to each other. It follows that three girls are talking.,,,,,[],[],[],,,Logical Form: ((forall x (IsStandingAndTalking(x) and (IsGirl(x) and IsTalking(x)))) and (exists y (IsGirl(y) and IsTalking(y) and (Count(y) = 3)))),Logical Form: ((forall x (IsStandingAndTalking(x) and (IsGirl(x) and IsTalking(x)))) and (exists y (IsGirl(y) and IsTalking(y) and (Count(y) = 3))))
1,,"a man with a cap and not wearing shirt is laying a wooden bench. Consequently, a man relaxes on a bench.",,,,,[],[],[],,,Logical Form: ((forall x ((HasCap(x) and ~WearingShirt(x) and IsMan(x)) and IsLayingOnWoodenBench(x))) and (forall y (IsMan(y) and IsRelaxingOnBench(y)))),Logical Form: ((forall x ((HasCap(x) and ~WearingShirt(x) and IsMan(x)) and IsLayingOnWoodenBench(x))) and (forall y (IsMan(y) and IsRelaxingOnBench(y))))
1,,"A man in a red shirt is being filmed by another man on a sports field with a huge audience of people watching and cheering. Therefore, the man is being filmed by another man.",,,,,[],[],[],,,Logical Form: ((forall x (IsFilmedBy(x) and (IsManInRedShirt(x) and IsOnSportsField(x) and IsBeingWatchedAndCheered(x)))) and IsBeingFilmedByAnotherMan(x)) and (forall y (IsFilmedBy(y) and (IsMan(y) and IsOnSportsField(y)))),Logical Form: ((forall x (IsFilmedBy(x) and (IsManInRedShirt(x) and IsOnSportsField(x) and IsBeingWatchedAndCheered(x)))) and IsBeingFilmedByAnotherMan(x)) and (forall y (IsFilmedBy(y) and (IsMan(y) and IsOnSportsField(y))))
1,,"A man in a suit cheering in a library in front of children. Thus, a guy is cheering near some children.",,,,,[],[],[],,,Logical Form: ((forall x ((IsManInSuit(x) and IsCheering(x) and IsInLibrary(x) and IsInFrontOfChildren(x)) and IsCheeringNearChildren(x))) and (exists y (IsCheering(y) and IsNearChildren(y)))),Logical Form: ((forall x ((IsManInSuit(x) and IsCheering(x) and IsInLibrary(x) and IsInFrontOfChildren(x)) and IsCheeringNearChildren(x))) and (exists y (IsCheering(y) and IsNearChildren(y))))
1,,A man in suit waiting for the green light. This implies that a man waits at a red light.,,,,,[],[],[],,,Logical Form: ((forall x (IsManInSuit(x) and IsWaitingForGreenLight(x)) and IsWaitingAtRedLight(x))) and (exists y (IsManInSuit(y) and IsWaitingForGreenLight(y)) and (exists z (IsMan(z) and IsWaitingAtRedLight(z)))),Logical Form: ((forall x (IsManInSuit(x) and IsWaitingForGreenLight(x)) and IsWaitingAtRedLight(x))) and (exists y (IsManInSuit(y) and IsWaitingForGreenLight(y)) and (exists z (IsMan(z) and IsWaitingAtRedLight(z))))
1,,"A man smokes while leaning against a pillar, which has a ""missing person"" flier posted on it. Thus, a guy smoking against a wall with a flier on it.",,,,,[],[],[],,,Logical Form: ((forall x (IsLeaningAgainstPillar(x) and IsSmoking(x) and HasMissingPersonFlierOnIt(Pillar)) and (IsGuy(x) and IsSmoking(x) and IsLeaningAgainstWall(x)))) and (exists y (IsGuy(y) and IsSmoking(y) and IsLeaningAgainstWall(y) and HasMissingPersonFlierOnIt(Wall))),Logical Form: ((forall x (IsLeaningAgainstPillar(x) and IsSmoking(x) and HasMissingPersonFlierOnIt(Pillar)) and (IsGuy(x) and IsSmoking(x) and IsLeaningAgainstWall(x)))) and (exists y (IsGuy(y) and IsSmoking(y) and IsLeaningAgainstWall(y) and HasMissingPersonFlierOnIt(Wall)))
1,,"A woman is standing at a podium. Thus, a person is at a podium.",,,,,[],[],[],,,Logical Form: ((forall x (IsStandingAtPodium(x) and IsAtPodium(x))) and (exists y (IsWoman(y) and IsStandingAtPodium(y)))) and (exists z (IsAtPodium(z))),Logical Form: ((forall x (IsStandingAtPodium(x) and IsAtPodium(x))) and (exists y (IsWoman(y) and IsStandingAtPodium(y)))) and (exists z (IsAtPodium(z)))
1,,Four boys are about to be hit by an approaching wave. It follows that a wave is about hit some boys.,,,,,[],[],[],,,"Logical Form: ((exists x (IsBoy(x) and IsAboutToBeHitBy(ApproachingWave, x))) and (exists y (IsWave(y) and IsAboutToHit(SomeBoys, y))))","Logical Form: ((exists x (IsBoy(x) and IsAboutToBeHitBy(ApproachingWave, x))) and (exists y (IsWave(y) and IsAboutToHit(SomeBoys, y))))"
1,,"people are sitting on a bench in front of buildings. Thus, some people are seated on a bench outside.",,,,,[],[],[],,,Logical Form: ((forall x (IsSittingOnBench(x) and IsInFrontOfBuilding(x) and IsOutside(x))) and (exists y (IsPerson(y) and IsSittingOnBench(y) and IsOutside(y)))),Logical Form: ((forall x (IsSittingOnBench(x) and IsInFrontOfBuilding(x) and IsOutside(x))) and (exists y (IsPerson(y) and IsSittingOnBench(y) and IsOutside(y))))
1,,The skateboarder is jumping his board in the air while another skateboarder watches. This implies that a skateboarder is jumping.,,,,,[],[],[],,,"Logical Form: ((forall x (IsJumping(x) and IsInAir(x)) and (exists y (IsSkateboarder(y) and IsWatching(y, x)))) and (exists z (IsSkateboarder(z) and IsJumping(z))))","Logical Form: ((forall x (IsJumping(x) and IsInAir(x)) and (exists y (IsSkateboarder(y) and IsWatching(y, x)))) and (exists z (IsSkateboarder(z) and IsJumping(z))))"
1,,"A man wearing a black hat and coat makes a face with a crowd behind him. As a consequence, a guy is standing near a crowd of people.",,,,,[],[],[],,,"Logical Form: ((forall x ((IsMan(x) and WearsBlackHat(x) and WearsCoat(x) and MakesFace(x)) and Exists y (IsCrowd(y) and IsBehind(y, x)))) and Exists z (IsGuy(z) and IsStandingNearCrowd(z)))","Logical Form: ((forall x ((IsMan(x) and WearsBlackHat(x) and WearsCoat(x) and MakesFace(x)) and Exists y (IsCrowd(y) and IsBehind(y, x)))) and Exists z (IsGuy(z) and IsStandingNearCrowd(z)))"
1,,"A group of soldiers march in a parade. Thus, a group of people march in a parade.",,,,,[],[],[],,,Logical Form: ((forall x (IsSoldier(x) and IsPerson(x))) and (exists y (IsMarchingInParade(y) and IsGroup(y)))) and (exists z (IsGroup(z) and IsMarchingInParade(z))),Logical Form: ((forall x (IsSoldier(x) and IsPerson(x))) and (exists y (IsMarchingInParade(y) and IsGroup(y)))) and (exists z (IsGroup(z) and IsMarchingInParade(z)))
1,,The 3 dogs are cruising down the street. This implies that three dogs together.,,,,,[],[],[],,,Logical Form: ((exists x (IsDog(x) and IsCruisingDownStreet(x))) and (exists y (IsDog(y) and IsTogether(y)))) and (forall z (IsDog(z) and (exists w (IsCruisingDownStreet(w) and IsTogether(z))))),Logical Form: ((exists x (IsDog(x) and IsCruisingDownStreet(x))) and (exists y (IsDog(y) and IsTogether(y)))) and (forall z (IsDog(z) and (exists w (IsCruisingDownStreet(w) and IsTogether(z)))))
1,,"The gentleman is speaking while the others are listening. As a consequence, the man is being given respect.",,,,,[],[],[],,,Logical Form: ((forall x (IsSpeaking(x) and IsListening(y) and IsRespected(x))) and (IsGentleman(x) and exists y (IsListening(y) and IsRespected(x)))),Logical Form: ((forall x (IsSpeaking(x) and IsListening(y) and IsRespected(x))) and (IsGentleman(x) and exists y (IsListening(y) and IsRespected(x))))
1,,"One child in black is walking down a hill covered in white snow while 2 children are on their knees. Thus, there are three children in this picture, and they are all outside.",,,,,[],[],[],,,Logical Form: ((exists x (IsChild(x) and IsWearingBlack(x) and IsWalkingDownHill(x) and IsCoveredInWhiteSnow(IsHill))) and (exists y (IsChild(y) and IsOnKnees(y)))) and (IsThreeChildrenPresent and IsAllChildrenOutdoor),Logical Form: ((exists x (IsChild(x) and IsWearingBlack(x) and IsWalkingDownHill(x) and IsCoveredInWhiteSnow(IsHill))) and (exists y (IsChild(y) and IsOnKnees(y)))) and (IsThreeChildrenPresent and IsAllChildrenOutdoor)
1,,A group of people are sight seeing and taking pictures. It follows that there are a group of people.,,,,,[],[],[],,,"Logical Form: ((forall x exists y (IsSightSeeing(x) and IsTakingPictures(x, y))) and IsGroupOfPeople(x)) and (forall z (IsSightSeeing(z) and IsGroupOfPeople(z)))","Logical Form: ((forall x exists y (IsSightSeeing(x) and IsTakingPictures(x, y))) and IsGroupOfPeople(x)) and (forall z (IsSightSeeing(z) and IsGroupOfPeople(z)))"
1,,"Army men grilling a lot of meat while his troop looks on. Hence, some of the people here have been in the armed forces.",,,,,[],[],[],,,Logical Form: ((forall x (IsArmyMan(x) and IsGrillingMeat(x) and IsTroopLookingOn(y))) and (exists z (IsPerson(z) and HasBeenInArmedForces(z)))),Logical Form: ((forall x (IsArmyMan(x) and IsGrillingMeat(x) and IsTroopLookingOn(y))) and (exists z (IsPerson(z) and HasBeenInArmedForces(z))))
1,,"The basketball player in red is challenging the player in white for the ball. Consequently, people are playing basketball.",,,,,[],[],[],,,"Logical Form: ((forall x (IsChallenging(x, PlayerInWhite) and IsPlayingBasketball(People)))) and (exists y (IsBasketballPlayer(y) and IsInRed(y) and IsChallenging(y, PlayerInWhite))) and (exists z (IsPlayingBasketball(z))))","Logical Form: ((forall x (IsChallenging(x, PlayerInWhite) and IsPlayingBasketball(People)))) and (exists y (IsBasketballPlayer(y) and IsInRed(y) and IsChallenging(y, PlayerInWhite))) and (exists z (IsPlayingBasketball(z))))"
1,,"A older man with gray hair wearing a gray suit next to a green and yellow taxi. Thus, a older man with gray hair wearing a gray suit.",,,,,[],[],[],,,Logical Form: ((exists x (IsOlderMan(x) and HasGrayHair(x) and IsWearingGraySuit(x) and IsNextToGreenAndYellowTaxi(x))) and (exists y (IsOlderMan(y) and HasGrayHair(y) and IsWearingGraySuit(y)))),Logical Form: ((exists x (IsOlderMan(x) and HasGrayHair(x) and IsWearingGraySuit(x) and IsNextToGreenAndYellowTaxi(x))) and (exists y (IsOlderMan(y) and HasGrayHair(y) and IsWearingGraySuit(y))))
1,,"A man drops something, reaching for it while a woman in a beige blazer discusses an important topic. Hence, a woman is talking while a man is reaching for something.",,,,,[],[],[],,,Logical Form: ((forall x (IsMan(x) and DropsSomething(x) and (ReachingFor(x) and IsTalking(y))) and (forall z (IsWoman(z) and WearsBeigeBlazer(z) and DiscussesImportantTopic(z) and IsTalking(z))) and (forall w (IsWoman(w) and IsTalking(w)) and (forall v (IsMan(v) and ReachingFor(v))))),Logical Form: ((forall x (IsMan(x) and DropsSomething(x) and (ReachingFor(x) and IsTalking(y))) and (forall z (IsWoman(z) and WearsBeigeBlazer(z) and DiscussesImportantTopic(z) and IsTalking(z))) and (forall w (IsWoman(w) and IsTalking(w)) and (forall v (IsMan(v) and ReachingFor(v)))))
1,,A crowd watching a skateboarder. This implies that a person is skateboarding.,,,,,[],[],[],,,Logical Form: ((forall x (IsWatchingCrowd(x) and IsSkateboarding(x))) and (exists y (IsCrowd(y) and IsWatchingSkateboarder(y)))) and (exists z (IsSkateboarding(z))),Logical Form: ((forall x (IsWatchingCrowd(x) and IsSkateboarding(x))) and (exists y (IsCrowd(y) and IsWatchingSkateboarder(y)))) and (exists z (IsSkateboarding(z)))
1,,"A male guitar player is vigorously singing a not to a song in a poorly lit room. As a consequence, a man is singing indoors.",,,,,[],[],[],,,Logical Form: ((forall x (IsMale(x) and IsGuitarPlayer(x) and IsSingingVigorously(x) and IsNotedToSong(x) and IsInPoorlyLitRoom(x)) and IsSingingIndoors(x))) and (forall y (IsMale(y) and IsSingingIndoors(y) and IsIndoors(y))),Logical Form: ((forall x (IsMale(x) and IsGuitarPlayer(x) and IsSingingVigorously(x) and IsNotedToSong(x) and IsInPoorlyLitRoom(x)) and IsSingingIndoors(x))) and (forall y (IsMale(y) and IsSingingIndoors(y) and IsIndoors(y)))
1,,"The sun breaks through the trees as a child rides a swing. Thus, a child rides a swing in the daytime.",,,,,[],[],[],,,Logical Form: ((forall x ((IsChildRidingSwing(x) and IsSunBreakingThroughTrees(x)) and IsDaytime(x))) and (exists y (IsChild(y) and IsRidingSwing(y) and IsDaytime(y)))),Logical Form: ((forall x ((IsChildRidingSwing(x) and IsSunBreakingThroughTrees(x)) and IsDaytime(x))) and (exists y (IsChild(y) and IsRidingSwing(y) and IsDaytime(y))))
