label,updated_label,articles,Claim,Implication,Referring Expressions - Claim,Referring Expressions - Implication,Property Implications,Equal Entities,Subset Entities,Claim Lfs,Implication Lfs,Logical Form,Logical Form 2
1,,A soccer player in white kicks a ball as another soccer player lunges towards the ball and a third soccer player in red follows close by. This implies that there are three soccer players.," ""A soccer player in white kicks a ball as another soccer player lunges towards the ball and a third soccer player in red follows close by.""  "," ""There are three soccer players.""","IsInWhite(a),  Kicks(a, b),  LungesTowards(c, d),  IsInRed(e),  FollowsCloseBy(e)",IsSoccerPlayer(x),"[('IsSoccerPlayer(x)', '  IsInRed(e)')]",[],"[(' A soccer player in white', ' Three soccer players'), (' a third soccer player in red', ' Three soccer players')]","IsInWhite(a) and Kicks(a, b) and LungesTowards(c, d) and IsInRed(e) and FollowsCloseBy(e)",IsSoccerPlayer(f),"(exists e (exists a (IsInWhite(a) and Kicks(a, b) and LungesTowards(c, d) and IsInRed(e) and FollowsCloseBy(e))) & (forall e (forall x (IsSoccerPlayer(x) ->   IsInRed(e))))) -> (forall f (IsSoccerPlayer(f)))","(exists a (exists d (exists b (exists c (exists e (IsInWhite(a) and Kicks(a, b) and LungesTowards(c, d) and IsInRed(e) and FollowsCloseBy(e)))))) & (forall h (forall g (IsSoccerPlayer(g) ->   IsInRed(h))))) -> (exists f (IsSoccerPlayer(f)))"
1,,"Children playing a video game together. Thus, the kids are indoors playing a video game."," ""Children are playing a video game together."""," ""The kids are indoors playing a video game.""","IsPlaying(a),  IsVideoGame(b)","IsIndoors(a),  IsPlaying(a),  IsVideoGame(b)",[],"[(' Children', ' The kids'), (' video game', ' a video game')]",[],IsPlaying(a) and IsVideoGame(b),IsIndoors(a) and IsPlaying(a) and IsVideoGame(b),(IsPlaying(a) and IsVideoGame(b)) -> (IsIndoors(a) and IsPlaying(a) and IsVideoGame(b)),(exists a (exists b (IsPlaying(a) and IsVideoGame(b)))) -> (exists a (exists b (IsIndoors(a) and IsPlaying(a) and IsVideoGame(b))))
1,,Two people in coats kiss on the side of a road. This implies that people show their appreciation for another.," ""Two people in coats kiss on the side of a road.""  "," ""People show appreciation for another.""","IsInCoat(a),  Kiss(a),  IsOnSideOfRoad(a)","ShowAppreciation(d, e)","[('  Kiss(a)', 'ShowAppreciation(d, e)')]",[],"[(' Two people', ' People')]",IsInCoat(a) and Kiss(a) and IsOnSideOfRoad(a),"ShowAppreciation(d, e)","(exists a (IsInCoat(a) and Kiss(a) and IsOnSideOfRoad(a)) & (forall a (forall d (forall e (  Kiss(a) -> ShowAppreciation(d, e)))))) -> (forall d (ShowAppreciation(d, e)))","(exists a (IsInCoat(a) and Kiss(a) and IsOnSideOfRoad(a)) & (forall f (forall h (forall g (  Kiss(f) -> ShowAppreciation(g,h)))))) -> (exists e (exists d (ShowAppreciation(d, e))))"
1,,Woman reading a book with a grocery tote. It follows that a woman is reading., A woman is reading a book.  , A woman is reading.,IsReading(a),IsReading(a),[],"[(' A woman', ' A woman')]",[],"IsReading(a, b)",IsReading(a),"(IsReading(a, b)) -> (IsReading(a))","(exists a (exists b (IsReading(a, b)))) -> (exists a (IsReading(a)))"
1,,"A man wearing a brown hoodie is shopping for snacks. As a consequence, the man is wearing brown."," ""A man wearing a brown hoodie is shopping for snacks.""  "," ""The man is wearing brown.""","IsWearingBrownHoodie(a),  IsShoppingForSnacks(a)",IsWearingBrown(c),"[('IsWearingBrownHoodie(a)', 'IsWearingBrown(c)'), ('  IsShoppingForSnacks(a)', 'IsWearingBrown(c)')]",[],"[(' A man wearing a brown hoodie', ' The man')]",IsWearingBrownHoodie(a) and IsShoppingForSnacks(a),IsWearingBrown(c),(exists a (IsWearingBrownHoodie(a) and IsShoppingForSnacks(a)) & (forall c (forall a (IsWearingBrownHoodie(a) -> IsWearingBrown(c)))) & (forall c (forall a (  IsShoppingForSnacks(a) -> IsWearingBrown(c))))) -> (forall c (IsWearingBrown(c))),(exists a (IsWearingBrownHoodie(a) and IsShoppingForSnacks(a)) & (forall e (forall d (IsWearingBrownHoodie(d) -> IsWearingBrown(e)))) & (forall f (forall g (  IsShoppingForSnacks(f) -> IsWearingBrown(g))))) -> (exists c (IsWearingBrown(c)))
1,,"A young man in a blue T-shirt and sweatpants stands over a stove and looks at the camera while another young man stands behind him. As a consequence, a man is in front of a camera.", A young man in a blue T-shirt and sweatpants stands over a stove and looks at the camera while another young man stands behind him., A man is in front of a camera.,"IsInBlueTShirt(b),  IsInSweatpants(b),  StandsOverStove(b),  LooksAtCamera(b),  StandsBehind(f, b)",IsInFrontOfCamera(g),"[('  LooksAtCamera(b)', 'IsInFrontOfCamera(g)')]","[(' camera', ' camera')]","[(' A young man', ' A man'), (' another young man', ' A man')]","IsInBlueTShirt(b) and IsInSweatpants(b) and StandsOverStove(b) and LooksAtCamera(b) and StandsBehind(f, b)",IsInFrontOfCamera(g),"(exists f (exists b (IsInBlueTShirt(b) and IsInSweatpants(b) and StandsOverStove(b) and LooksAtCamera(b) and StandsBehind(f, b))) & (forall g (forall b (  LooksAtCamera(b) -> IsInFrontOfCamera(g))))) -> (forall g (IsInFrontOfCamera(g)))","(exists f (exists b (IsInBlueTShirt(b) and IsInSweatpants(b) and StandsOverStove(b) and LooksAtCamera(b) and StandsBehind(f, b))) & (forall h (forall i (  LooksAtCamera(h) -> IsInFrontOfCamera(i))))) -> (exists g (IsInFrontOfCamera(g)))"
1,,"This church choir sings to the masses as they sing joyous songs from the book at a church. Therefore, the church is filled with song.", The church choir sings joyous songs from the book at a church.  , The church is filled with song.,"SingsJoyousSongs(a),  FromBook(b),  AtChurch(a)",IsFilledWithSong(e),"[('SingsJoyousSongs(a)', 'IsFilledWithSong(e)'), ('  FromBook(b)', 'IsFilledWithSong(e)'), ('  AtChurch(a)', 'IsFilledWithSong(e)')]",[],"[(' The church choir', ' The church'), (' joyous songs', ' song')]",SingsJoyousSongs(a) and FromBook(b) and AtChurch(a),IsFilledWithSong(e),(exists a (SingsJoyousSongs(a) and FromBook(b) and AtChurch(a)) & (forall a (forall e (SingsJoyousSongs(a) -> IsFilledWithSong(e)))) & (forall e (forall b (  FromBook(b) -> IsFilledWithSong(e)))) & (forall a (forall e (  AtChurch(a) -> IsFilledWithSong(e))))) -> (forall e (IsFilledWithSong(e))),(exists a (exists b (SingsJoyousSongs(a) and FromBook(b) and AtChurch(a))) & (forall h (forall g (SingsJoyousSongs(g) -> IsFilledWithSong(h)))) & (forall i (forall j (  FromBook(i) -> IsFilledWithSong(j)))) & (forall l (forall k (  AtChurch(k) -> IsFilledWithSong(l))))) -> (exists e (IsFilledWithSong(e)))
1,,"A man and a woman are standing at the side of an inflatable climbing structure. As a consequence, a man and a woman are standing.", A man and a woman are standing at the side of an inflatable climbing structure.  , A man and a woman are standing.,"IsStandingAtSide(a, c),  IsStandingAtSide(b, c),  IsAtStructure(c, d)","IsStanding(a),  IsStanding(b)","[('IsStandingAtSide(a, c)', 'IsStanding(a)'), ('IsStandingAtSide(a, c)', '  IsStanding(b)'), ('  IsStandingAtSide(b, c)', '  IsStanding(b)'), ('  IsAtStructure(c, d)', 'IsStanding(a)')]","[(' A man', ' A man'), (' a woman', ' a woman')]",[],"IsStandingAtSide(a, c) and IsStandingAtSide(b, c) and IsAtStructure(c, d)",IsStanding(a) and IsStanding(b),"(IsStandingAtSide(a, c) and IsStandingAtSide(b, c) and IsAtStructure(c, d) & (forall c (forall a (IsStandingAtSide(a, c) -> IsStanding(a)))) & (forall c (forall a (forall b (IsStandingAtSide(a, c) ->   IsStanding(b))))) & (forall c (forall b (  IsStandingAtSide(b, c) ->   IsStanding(b)))) & (forall c (forall d (forall a (  IsAtStructure(c, d) -> IsStanding(a)))))) -> (IsStanding(a) and IsStanding(b))","(exists c (exists a (exists d (exists b (IsStandingAtSide(a, c) and IsStandingAtSide(b, c) and IsAtStructure(c, d))))) & (forall f (forall e (IsStandingAtSide(e,f) -> IsStanding(e)))) & (forall h (forall i (forall g (IsStandingAtSide(g,h) ->   IsStanding(i))))) & (forall j (forall k (  IsStandingAtSide(j,k) ->   IsStanding(j)))) & (forall n (forall m (forall l (  IsAtStructure(l,m) -> IsStanding(n)))))) -> (exists a (exists b (IsStanding(a) and IsStanding(b))))"
1,,An asian teenager wearing a white shirt with black stripes is sitting on the steps with his face resting on his hand. This implies that the teenager is seated.," ""An Asian teenager is wearing a white shirt with black stripes and is sitting on the steps with his face resting on his hand.""  "," ""The teenager is seated.""","IsAsian(a),  IsWearing(a, b),  HasBlackStripes(b),  IsSittingOn(a, d),  IsRestingOn(e, f)",IsSeated(g),"[('  IsSittingOn(a, d)', 'IsSeated(g)'), ('IsSeated(g)', '  IsSittingOn(a, d)'), ('  IsRestingOn(e, f)', 'IsSeated(g)')]",[],"[(' Asian teenager', ' The teenager')]","IsAsian(a) and IsWearing(a, b) and HasBlackStripes(b) and IsSittingOn(a, d) and IsRestingOn(e, f)",IsSeated(g),"(exists a (IsAsian(a) and IsWearing(a, b) and HasBlackStripes(b) and IsSittingOn(a, d) and IsRestingOn(e, f)) & (forall a (forall d (forall g (  IsSittingOn(a, d) -> IsSeated(g))))) & (forall a (forall d (forall g (IsSeated(g) ->   IsSittingOn(a, d))))) & (forall f (forall e (forall g (  IsRestingOn(e, f) -> IsSeated(g)))))) -> (forall g (IsSeated(g)))","(exists a (exists f (exists d (exists b (exists e (IsAsian(a) and IsWearing(a, b) and HasBlackStripes(b) and IsSittingOn(a, d) and IsRestingOn(e, f)))))) & (forall h (forall i (forall j (  IsSittingOn(h,i) -> IsSeated(j))))) & (forall l (forall m (forall k (IsSeated(k) ->   IsSittingOn(l,m))))) & (forall n (forall o (forall p (  IsRestingOn(n,o) -> IsSeated(p)))))) -> (exists g (IsSeated(g)))"
1,,"Boy in red and black shirt walks through grass. Therefore, the boy is walking."," ""The boy is wearing a red and black shirt.""  "," ""The boy is walking.""","IsWearing(a, b)",IsWalking(a),[],"[(' The boy', ' The boy')]",[],"IsWearing(a, b)",IsWalking(a),"(IsWearing(a, b)) -> (IsWalking(a))","(exists a (exists b (IsWearing(a, b)))) -> (exists a (IsWalking(a)))"
1,,"These girls are having a great time looking for seashells. As a consequence, the girls are happy."," ""The girls are having a great time looking for seashells.""  "," ""The girls are happy.""","IsHavingGreatTime(a),  IsLookingFor(a, b)",IsHappy(a),"[('IsHavingGreatTime(a)', 'IsHappy(a)'), ('IsHappy(a)', 'IsHavingGreatTime(a)'), ('  IsLookingFor(a, b)', 'IsHappy(a)')]","[(' The girls', ' The girls')]",[],"IsHavingGreatTime(a) and IsLookingFor(a, b)",IsHappy(a),"(IsHavingGreatTime(a) and IsLookingFor(a, b) & (forall a (IsHavingGreatTime(a) -> IsHappy(a))) & (forall a (IsHappy(a) -> IsHavingGreatTime(a))) & (forall a (forall b (  IsLookingFor(a, b) -> IsHappy(a))))) -> (IsHappy(a))","(exists a (exists b (IsHavingGreatTime(a) and IsLookingFor(a, b))) & (forall c (IsHavingGreatTime(c) -> IsHappy(c))) & (forall d (IsHappy(d) -> IsHavingGreatTime(d))) & (forall f (forall e (  IsLookingFor(e,f) -> IsHappy(e))))) -> (exists a (IsHappy(a)))"
1,,"Small girl in a pink dress is playing electronic drum pads with sticks. Consequently, a girl is playing electronic drums."," ""A small girl in a pink dress is playing electronic drum pads with sticks.""  "," ""A girl is playing electronic drums.""","IsSmall(a),  IsInPinkDress(a),  IsPlayingWithSticks(a,c)","IsPlaying(e, f)","[('  IsPlayingWithSticks(a,c)', 'IsPlaying(e, f)')]",[],"[(' A small girl', ' A girl'), (' electronic drum pads', ' electronic drums')]","IsSmall(a) and IsInPinkDress(a) and IsPlayingWithSticks(a,c)","IsPlaying(e, f)","(exists c (exists a (IsSmall(a) and IsInPinkDress(a) and IsPlayingWithSticks(a,c))) & (forall f (forall c (forall a (forall e (  IsPlayingWithSticks(a,c) -> IsPlaying(e, f))))))) -> (forall f (forall e (IsPlaying(e, f))))","(exists c (exists a (IsSmall(a) and IsInPinkDress(a) and IsPlayingWithSticks(a,c))) & (forall h (forall i (forall j (forall g (  IsPlayingWithSticks(g,h) -> IsPlaying(i,j))))))) -> (exists f (exists e (IsPlaying(e, f))))"
1,,"A blond woman with a tattoo of on an angel on her arm walking down the street, a concrete wall in the background. As a consequence, a person with a tattoo."," ""A blond woman has a tattoo of an angel on her arm.""  "," ""A person has a tattoo.""","IsBlond(b),  HasTattoo(b),  IsOfAngel(a),  IsOnArm(a)",HasTattoo(e),"[('  IsOfAngel(a)', 'HasTattoo(e)'), ('  IsOnArm(a)', 'HasTattoo(e)')]","[(' tattoo', ' a tattoo')]","[(' A blond woman', ' A person'), (' her arm', ' A person')]",IsBlond(b) and HasTattoo(b) and IsOfAngel(a) and IsOnArm(a),HasTattoo(e),(exists b (IsBlond(b) and HasTattoo(b) and IsOfAngel(a) and IsOnArm(a)) & (forall a (forall e (  IsOfAngel(a) -> HasTattoo(e)))) & (forall a (forall e (  IsOnArm(a) -> HasTattoo(e))))) -> (forall e (HasTattoo(e))),(exists a (exists b (IsBlond(b) and HasTattoo(b) and IsOfAngel(a) and IsOnArm(a))) & (forall h (forall g (  IsOfAngel(g) -> HasTattoo(h)))) & (forall i (forall j (  IsOnArm(i) -> HasTattoo(j))))) -> (exists e (HasTattoo(e)))
1,,"A tan dog chases a black and white soccer ball. Therefore, a dog is chasing a ball."," ""A tan dog chases a black and white soccer ball."""," ""A dog is chasing a ball.""","IsTan(a),  IsChasing(a, b),  IsBlackAndWhite(b)","IsChasing(c, d)",[],[],"[(' A tan dog', ' A dog'), (' a black and white soccer ball', ' a ball.')]","IsTan(a) and IsChasing(a, b) and IsBlackAndWhite(b)","IsChasing(c, d)","(exists b (exists a (IsTan(a) and IsChasing(a, b) and IsBlackAndWhite(b)))) -> (forall d (forall c (IsChasing(c, d))))","(exists a (exists b (IsTan(a) and IsChasing(a, b) and IsBlackAndWhite(b)))) -> (exists c (exists d (IsChasing(c, d))))"
1,,"A dusty boy runs along a dirt path through the grass. As a consequence, a boy is outside running."," ""A dusty boy runs along a dirt path through the grass.""  "," ""A boy is outside running.""","IsDusty(a),  Runs(a),  IsAlongPath(a, b),  IsThroughGrass(a, c)","IsOutside(d),  IsRunning(d)","[('  Runs(a)', 'IsOutside(d)'), ('IsOutside(d)', '  Runs(a)'), ('  Runs(a)', '  IsRunning(d)'), ('  IsRunning(d)', '  Runs(a)'), ('  IsAlongPath(a, b)', 'IsOutside(d)'), ('  IsAlongPath(a, b)', '  IsRunning(d)')]",[],"[(' A dusty boy', ' A boy')]","IsDusty(a) and Runs(a) and IsAlongPath(a, b) and IsThroughGrass(a, c)",IsOutside(d) and IsRunning(d),"(exists a (IsDusty(a) and Runs(a) and IsAlongPath(a, b) and IsThroughGrass(a, c)) & (forall a (forall d (  Runs(a) -> IsOutside(d)))) & (forall a (forall d (IsOutside(d) ->   Runs(a)))) & (forall a (forall d (  Runs(a) ->   IsRunning(d)))) & (forall a (forall d (  IsRunning(d) ->   Runs(a)))) & (forall a (forall d (forall b (  IsAlongPath(a, b) -> IsOutside(d))))) & (forall a (forall d (forall b (  IsAlongPath(a, b) ->   IsRunning(d)))))) -> (forall d (IsOutside(d) and IsRunning(d)))","(exists c (exists a (exists b (IsDusty(a) and Runs(a) and IsAlongPath(a, b) and IsThroughGrass(a, c)))) & (forall f (forall e (  Runs(e) -> IsOutside(f)))) & (forall h (forall g (IsOutside(g) ->   Runs(h)))) & (forall i (forall j (  Runs(i) ->   IsRunning(j)))) & (forall l (forall k (  IsRunning(k) ->   Runs(l)))) & (forall n (forall o (forall m (  IsAlongPath(m,n) -> IsOutside(o))))) & (forall r (forall q (forall p (  IsAlongPath(p,q) ->   IsRunning(r)))))) -> (exists d (IsOutside(d) and IsRunning(d)))"
1,,"A guy with a football, a crowd watching him. Consequently, there is a guy holding a football."," ""There is a guy holding a football.""  "," ""A crowd is watching a guy holding a football.""","IsHolding(a, b)","IsWatching(c, a),  IsHolding(a, b)",[],"[(' A guy', ' a guy'), (' a football', ' a football')]","[(' A guy', ' A crowd')]","IsHolding(a, b)","IsWatching(c, a) and IsHolding(a, b)","(exists a (IsHolding(a, b))) -> (forall c (IsWatching(c, a) and IsHolding(a, b)))","(exists a (exists b (IsHolding(a, b)))) -> (exists c (exists a (exists b (IsWatching(c, a) and IsHolding(a, b)))))"
1,,Two women are tending to their herd of animals including cows and goats near a building made primarily of stone. It follows that the two women are taking care of a herd of animals.," ""Two women are tending to their herd of animals including cows and goats near a building made primarily of stone."""," ""The two women are taking care of a herd of animals.""","IsTendingTo(a, b),  Includes(b, c),  Includes(b, d),  IsNear(a, e),  IsMadeOf(e, f)","IsTakingCareOf(a, g)","[('IsTendingTo(a, b)', 'IsTakingCareOf(a, g)'), ('  Includes(b, c)', 'IsTakingCareOf(a, g)'), ('  Includes(b, d)', 'IsTakingCareOf(a, g)')]","[(' Two women', ' The two women')]","[(' cows', ' a herd of animals'), (' goats', ' a herd of animals')]","IsTendingTo(a, b) and Includes(b, c) and Includes(b, d) and IsNear(a, e) and IsMadeOf(e, f)","IsTakingCareOf(a, g)","(exists d (exists c (IsTendingTo(a, b) and Includes(b, c) and Includes(b, d) and IsNear(a, e) and IsMadeOf(e, f))) & (forall g (forall a (forall b (IsTendingTo(a, b) -> IsTakingCareOf(a, g))))) & (forall g (forall c (forall a (forall b (  Includes(b, c) -> IsTakingCareOf(a, g)))))) & (forall g (forall a (forall d (forall b (  Includes(b, d) -> IsTakingCareOf(a, g))))))) -> (forall g (IsTakingCareOf(a, g)))","(exists a (exists f (exists d (exists b (exists c (exists e (IsTendingTo(a, b) and Includes(b, c) and Includes(b, d) and IsNear(a, e) and IsMadeOf(e, f))))))) & (forall i (forall j (forall k (IsTendingTo(i,j) -> IsTakingCareOf(i,k))))) & (forall n (forall o (forall m (forall l (  Includes(l,m) -> IsTakingCareOf(n,o)))))) & (forall r (forall s (forall q (forall p (  Includes(p,q) -> IsTakingCareOf(r,s))))))) -> (exists a (exists g (IsTakingCareOf(a, g))))"
1,,"A boy and girl play together on a pile or rocks in a residential area. Thus, the boy and girl are outside."," ""A boy and girl play together on a pile of rocks in a residential area.""  "," ""The boy and girl are outside.""","PlaysTogether(a, b),  IsOnPileOfRocks(a, b, c),  IsInResidentialArea(c, d)","IsOutside(e),  IsOutside(a)","[('PlaysTogether(a, b)', '  IsOutside(a)'), ('  IsOnPileOfRocks(a, b, c)', '  IsOutside(a)'), ('  IsInResidentialArea(c, d)', '  IsOutside(a)')]","[(' girl', ' girl')]",[],"PlaysTogether(a, b) and IsOnPileOfRocks(a, b, c) and IsInResidentialArea(c, d)",IsOutside(e) and IsOutside(a),"(PlaysTogether(a, b) and IsOnPileOfRocks(a, b, c) and IsInResidentialArea(c, d) & (forall a (forall b (PlaysTogether(a, b) ->   IsOutside(a)))) & (forall c (forall a (forall b (  IsOnPileOfRocks(a, b, c) ->   IsOutside(a))))) & (forall c (forall d (forall a (  IsInResidentialArea(c, d) ->   IsOutside(a)))))) -> (IsOutside(e) and IsOutside(a))","(exists c (exists a (exists d (exists b (PlaysTogether(a, b) and IsOnPileOfRocks(a, b, c) and IsInResidentialArea(c, d))))) & (forall f (forall g (PlaysTogether(f,g) ->   IsOutside(f)))) & (forall h (forall i (forall j (  IsOnPileOfRocks(h,i,j) ->   IsOutside(h))))) & (forall l (forall m (forall k (  IsInResidentialArea(k,l) ->   IsOutside(m)))))) -> (exists e (exists a (IsOutside(e) and IsOutside(a))))"
1,,"A boy stands in the middle of a crowd of teenagers. Thus, a person stands in the middle of a crowd of teenagers."," ""A boy stands in the middle of a crowd of teenagers.""  "," ""A person stands in the middle of a crowd of teenagers.""","StandsInMiddleOf(d, a),  IsInCrowd(d, b),  IsCrowdOf(b, c)","StandsInMiddleOf(e, a),  IsInCrowd(e, b),  IsCrowdOf(b, c)","[('StandsInMiddleOf(d, a)', '  IsInCrowd(e, b)'), ('  IsInCrowd(d, b)', 'StandsInMiddleOf(e, a)')]","[(' the middle', ' middle'), (' a crowd', ' crowd'), (' teenagers', ' teenagers')]","[(' A boy', ' A person'), (' teenagers', ' A person')]","StandsInMiddleOf(d, a) and IsInCrowd(d, b) and IsCrowdOf(b, c)","StandsInMiddleOf(e, a) and IsInCrowd(e, b) and IsCrowdOf(b, c)","(exists c (exists d (StandsInMiddleOf(d, a) and IsInCrowd(d, b) and IsCrowdOf(b, c))) & (forall a (forall d (forall b (forall e (StandsInMiddleOf(d, a) ->   IsInCrowd(e, b)))))) & (forall e (forall d (forall a (forall b (  IsInCrowd(d, b) -> StandsInMiddleOf(e, a))))))) -> (forall e (StandsInMiddleOf(e, a) and IsInCrowd(e, b) and IsCrowdOf(b, c)))","(exists c (exists a (exists d (exists b (StandsInMiddleOf(d, a) and IsInCrowd(d, b) and IsCrowdOf(b, c))))) & (forall h (forall i (forall j (forall k (StandsInMiddleOf(h,i) ->   IsInCrowd(j,k)))))) & (forall n (forall o (forall m (forall l (  IsInCrowd(l,m) -> StandsInMiddleOf(n,o))))))) -> (exists c (exists e (exists a (exists b (StandsInMiddleOf(e, a) and IsInCrowd(e, b) and IsCrowdOf(b, c))))))"
1,,"Two men are standing in a boat. Thus, some people are in a boat.", Two men are standing in a boat.  , Some people are in a boat.,IsInBoat(b),IsInBoat(c),[],"[(' boat', ' a boat')]","[(' Two men', ' Some people')]",IsInBoat(b),IsInBoat(c),(exists b (IsInBoat(b))) -> (forall c (IsInBoat(c))),(exists b (IsInBoat(b))) -> (exists c (IsInBoat(c)))
1,,An Asian woman dressed in a colorful outfit laughing. It follows that a woman is wearing colorful clothing., An Asian woman is dressed in a colorful outfit and laughing.  , A woman is wearing colorful clothing.,"IsAsian(a),  IsDressedIn(a, b),  IsLaughing(a)","IsWearing(c, d)","[('  IsDressedIn(a, b)', 'IsWearing(c, d)')]",[],"[(' Asian woman', ' Woman'), (' colorful outfit', ' colorful clothing')]","IsAsian(a) and IsDressedIn(a, b) and IsLaughing(a)","IsWearing(c, d)","(exists b (exists a (IsAsian(a) and IsDressedIn(a, b) and IsLaughing(a))) & (forall c (forall a (forall d (forall b (  IsDressedIn(a, b) -> IsWearing(c, d))))))) -> (forall d (forall c (IsWearing(c, d))))","(exists a (exists b (IsAsian(a) and IsDressedIn(a, b) and IsLaughing(a))) & (forall f (forall e (forall h (forall g (  IsDressedIn(e,f) -> IsWearing(g,h))))))) -> (exists c (exists d (IsWearing(c, d))))"
1,,"A woman in black reviews a message as she walks to work. Hence, the woman in black has a job."," ""A woman in black has a job.""  "," ""The woman in black reviews a message while walking to work.""","IsInBlack(x),  HasJob(x)","IsInBlack(c),  ReviewsMessage(c),  WalksToWork(c)","[('  ReviewsMessage(c)', '  HasJob(x)'), ('  WalksToWork(c)', '  HasJob(x)')]",[],"[(' a job', ' work')]",IsInBlack(a) and HasJob(a),IsInBlack(c) and ReviewsMessage(c) and WalksToWork(c),(IsInBlack(a) and HasJob(a) & (forall c (forall x (  ReviewsMessage(c) ->   HasJob(x)))) & (forall c (forall x (  WalksToWork(c) ->   HasJob(x))))) -> (IsInBlack(c) and ReviewsMessage(c) and WalksToWork(c)),(exists a (IsInBlack(a) and HasJob(a)) & (forall f (forall g (  ReviewsMessage(f) ->   HasJob(g)))) & (forall h (forall i (  WalksToWork(h) ->   HasJob(i))))) -> (exists c (IsInBlack(c) and ReviewsMessage(c) and WalksToWork(c)))
1,,"A shirtless man rock climbs. As a consequence, a man is outside."," ""A shirtless man rock climbs.""  "," ""A man is outside.""","IsShirtless(a),  RockClimbs(a)",IsOutside(b),[],[],"[(' Shirtless man', ' A man')]",IsShirtless(a) and RockClimbs(a),IsOutside(b),(exists a (IsShirtless(a) and RockClimbs(a))) -> (forall b (IsOutside(b))),(exists a (IsShirtless(a) and RockClimbs(a))) -> (exists b (IsOutside(b)))
1,,"A man wearing a kilt has thrown a large pole. Therefore, a man is wearing a skirt.", A man wearing a kilt has thrown a large pole.  , A man is wearing a skirt.,"WearsKilt(a),  HasThrown(a, b)",WearsSkirt(c),"[('WearsKilt(a)', 'WearsSkirt(c)')]",[],"[(' A man wearing a kilt', ' A man')]","WearsKilt(a) and HasThrown(a, b)",WearsSkirt(c),"(exists a (WearsKilt(a) and HasThrown(a, b)) & (forall c (forall a (WearsKilt(a) -> WearsSkirt(c))))) -> (forall c (WearsSkirt(c)))","(exists a (exists b (WearsKilt(a) and HasThrown(a, b))) & (forall f (forall e (WearsKilt(e) -> WearsSkirt(f))))) -> (exists c (WearsSkirt(c)))"
1,,"A man in a blue t-shirt is taking a picture while a woman with an umbrella walks behind him. Consequently, a man is taking a picture outdoors while a woman walks behind him."," ""A man in a blue t-shirt is taking a picture while a woman with an umbrella walks behind him.""  "," ""A man is taking a picture outdoors while a woman walks behind the man.""","IsInBlueTShirt(c),  IsTakingPicture(c,a),  HasUmbrella(d),  WalksBehind(d,b)","IsTakingPicture(e,a),  IsOutdoors(e),  WalksBehind(f,b)","[('  IsTakingPicture(c,a)', '  IsOutdoors(e)'), ('  IsOutdoors(e)', '  IsTakingPicture(c,a)'), ('IsTakingPicture(e,a)', '  WalksBehind(d,b)')]","[(' picture', ' a picture'), (' the man', ' him')]","[(' A man in a blue t-shirt', ' A man'), (' A man in a blue t-shirt', ' the man'), (' a woman with an umbrella', ' a woman'), (' him', ' A man')]","IsInBlueTShirt(c) and IsTakingPicture(c,a) and HasUmbrella(d) and WalksBehind(d,b)","IsTakingPicture(e,a) and IsOutdoors(e) and WalksBehind(f,b)","(exists b (exists d (exists c (IsInBlueTShirt(c) and IsTakingPicture(c,a) and HasUmbrella(d) and WalksBehind(d,b)))) & (forall c (forall a (forall e (  IsTakingPicture(c,a) ->   IsOutdoors(e))))) & (forall c (forall e (forall a (  IsOutdoors(e) ->   IsTakingPicture(c,a))))) & (forall e (forall d (forall a (forall b (IsTakingPicture(e,a) ->   WalksBehind(d,b))))))) -> (forall f (forall b (forall e (IsTakingPicture(e,a) and IsOutdoors(e) and WalksBehind(f,b)))))","(exists c (exists d (exists a (exists b (IsInBlueTShirt(c) and IsTakingPicture(c,a) and HasUmbrella(d) and WalksBehind(d,b))))) & (forall i (forall j (forall k (  IsTakingPicture(i,j) ->   IsOutdoors(k))))) & (forall n (forall m (forall l (  IsOutdoors(l) ->   IsTakingPicture(m,n))))) & (forall r (forall o (forall q (forall p (IsTakingPicture(o,p) ->   WalksBehind(q,r))))))) -> (exists f (exists e (exists a (exists b (IsTakingPicture(e,a) and IsOutdoors(e) and WalksBehind(f,b))))))"
1,,"A child and a parent or older sibling going for a hike. Consequently, two people are going for a hike."," ""A child and a parent or older sibling are going for a hike.""  "," ""Two people are going for a hike.""","IsGoingForAHike(a),  IsGoingForAHike(b)",IsGoingForAHike(c),[],[],[],IsGoingForAHike(a) and IsGoingForAHike(b),IsGoingForAHike(c),(IsGoingForAHike(a) and IsGoingForAHike(b)) -> (IsGoingForAHike(c)),(exists a (exists b (IsGoingForAHike(a) and IsGoingForAHike(b)))) -> (exists c (IsGoingForAHike(c)))
